date,cash,market_value,total_value,positions,benchmark_price,strategy_nav,benchmark_nav
2021-09-10,462380.0,633456.0,1095836.0,3,5013.522,1.095836,1.20742558054795
2021-09-13,462380.0,636490.0,1098870.0,3,4991.66,1.09887,1.2021604718993912
2021-09-14,462380.0,619623.0,1082003.0,3,4917.162,1.082003,1.1842188350820677
2021-09-15,462380.0,614334.0,1076714.0,3,4867.319,1.076714,1.172214955731134
2021-09-16,462380.0,609145.0,1071525.0,3,4807.698,1.071525,1.1578562034332787
2021-09-17,462380.0,606422.0,1068802.0,3,4855.94,1.068802,1.1694745078621398
2021-09-22,462380.0,599963.0,1062343.0,3,4821.768,1.062343,1.1612447350719768
2021-09-23,462380.0,600044.0,1062424.0,3,4853.196,1.062424,1.168813659900762
2021-09-24,462380.0,604071.0,1066451.0,3,4849.428,1.066451,1.167906198122893
2021-09-27,687924.0,400373.0,1088297.0,2,4877.37,1.088297,1.1746355763068665
2021-09-28,687924.0,395600.0,1083524.0,2,4883.828,1.083524,1.1761908810206345
2021-09-29,687924.0,390876.0,1078800.0,2,4833.928,1.0788,1.1641732741428061
2021-09-30,687924.0,393174.0,1081098.0,2,4866.383,1.081098,1.1719895352894978
2021-10-08,687924.0,406219.0,1094143.0,2,4929.941,1.094143,1.1872964502782954
2021-10-11,687924.0,409345.0,1097269.0,2,4936.192,1.097269,1.1888019023943939
2021-10-12,687924.0,410140.0,1098064.0,2,4883.837,1.098064,1.176193048524881
2021-10-13,687924.0,415629.0,1103553.0,2,4940.109,1.103553,1.1897452484092326
2021-10-14,687924.0,429238.0,1117162.0,2,4913.612,1.117162,1.1833638750737252
2021-10-15,687924.0,428688.0,1116612.0,2,4932.108,1.116612,1.1878183371340922
2021-10-18,687924.0,423414.0,1111338.0,2,4874.775,1.111338,1.1740106125824583
2021-10-19,687924.0,427177.0,1115101.0,2,4922.723,1.115101,1.1855581118726009
2021-10-20,687924.0,419014.0,1106938.0,2,4910.185,1.106938,1.1825385376234183
2021-10-21,687924.0,419368.0,1107292.0,2,4928.016,1.107292,1.1868328452033492
2021-10-22,488494.0,613826.0,1102320.0,3,4959.725,1.10232,1.1944694443313864
2021-10-25,488494.0,613377.0,1101871.0,3,4979.524,1.101871,1.199237712839886
2021-10-26,488494.0,611930.0,1100424.0,3,4963.098,1.100424,1.1952817767562143
2021-10-27,488494.0,587010.0,1075504.0,3,4898.164,1.075504,1.179643474451507
2021-10-28,488494.0,582360.0,1070854.0,3,4864.138,1.070854,1.1714488633968982
2021-10-29,471848.0,601484.0,1073332.0,3,4908.77,1.073332,1.1821977577891072
2021-11-01,471848.0,599891.0,1071739.0,3,4890.685,1.071739,1.1778422784226639
2021-11-02,471848.0,603271.0,1075119.0,3,4839.846,1.075119,1.1655985286017838
2021-11-03,471848.0,603342.0,1075190.0,3,4821.112,1.07519,1.1610867480957874
2021-11-04,471848.0,604484.0,1076332.0,3,4868.742,1.076332,1.1725576622358866
2021-11-05,456882.0,603187.0,1060069.0,3,4842.346,1.060069,1.1662006131147011
2021-11-08,456882.0,615793.0,1072675.0,3,4848.18,1.072675,1.167605637534045
2021-11-09,456882.0,612747.0,1069629.0,3,4846.744,1.069629,1.1672598001898251
2021-11-10,456882.0,615127.0,1072009.0,3,4821.193,1.072009,1.161106255634006
2021-11-11,456882.0,625748.0,1082630.0,3,4898.653,1.08263,1.1797612421822337
2021-11-12,456882.0,614544.0,1071426.0,3,4888.375,1.071426,1.1772859523327284
2021-11-15,456882.0,618182.0,1075064.0,3,4882.378,1.075064,1.1758416720031424
2021-11-16,456882.0,611698.0,1068580.0,3,4883.321,1.06858,1.1760687782814148
2021-11-17,456882.0,606433.0,1063315.0,3,4885.754,1.063315,1.1766547269293859
2021-11-18,456882.0,601753.0,1058635.0,3,4837.619,1.058635,1.165062191717677
2021-11-19,456882.0,611765.0,1068647.0,3,4890.058,1.068647,1.177691275626824
2021-11-22,456882.0,608007.0,1064889.0,3,4912.399,1.064889,1.1830717436680578
2021-11-23,456882.0,605867.0,1062749.0,3,4913.346,1.062749,1.1832998132815506
2021-11-24,456882.0,615174.0,1072056.0,3,4916.658,1.072056,1.1840974548442638
2021-11-25,456882.0,611509.0,1068391.0,3,4896.442,1.068391,1.1792287586390096
2021-11-26,456882.0,607118.0,1064000.0,3,4860.127,1.064,1.170482879004374
2021-11-29,456882.0,595766.0,1052648.0,3,4851.423,1.052648,1.1683866615642011
2021-11-30,456882.0,592157.0,1049039.0,3,4832.026,1.049039,1.1637152082453788
2021-12-01,456882.0,597620.0,1054502.0,3,4843.851,1.054502,1.1665630679914774
2021-12-02,456882.0,593539.0,1050421.0,3,4856.163,1.050421,1.1695282138006922
2021-12-03,456882.0,597303.0,1054185.0,3,4901.018,1.054185,1.1803308141314535
2021-12-06,456882.0,601865.0,1058747.0,3,4892.621,1.058747,1.178308532669467
2021-12-07,456882.0,608564.0,1065446.0,3,4922.102,1.065446,1.1854085540795922
2021-12-08,456882.0,614479.0,1071361.0,3,4995.93,1.071361,1.203188832247454
2021-12-09,456882.0,629487.0,1086369.0,3,5078.69,1.086369,1.2231202379630661
2021-12-10,456882.0,632184.0,1089066.0,3,5055.117,1.089066,1.217443062673867
2021-12-13,456882.0,641333.0,1098215.0,3,5083.801,1.098215,1.2243511395412743
2021-12-14,456882.0,626917.0,1083799.0,3,5049.695,1.083799,1.216137261782252
2021-12-15,456882.0,619969.0,1076851.0,3,5005.899,1.076851,1.2055897044511628
2021-12-16,456882.0,629283.0,1086165.0,3,5034.732,1.086165,1.2125336655555399
2021-12-17,456882.0,628080.0,1084962.0,3,4954.76,1.084962,1.1932737044887327
2021-12-20,456882.0,617662.0,1074544.0,3,4880.418,1.074544,1.1753696377450151
2021-12-21,456882.0,615682.0,1072564.0,3,4913.485,1.072564,1.1833332891804689
2021-12-22,456882.0,617688.0,1074570.0,3,4914.454,1.07457,1.1835666571376757
2021-12-23,456882.0,629157.0,1086039.0,3,4948.739,1.086039,1.1918236441478227
2021-12-24,456882.0,621629.0,1078511.0,3,4921.345,1.078511,1.185226242889081
2021-12-27,456882.0,623733.0,1080615.0,3,4919.324,1.080615,1.1847395177688385
2021-12-28,456882.0,628042.0,1084924.0,3,4955.964,1.084924,1.1935636683901536
2021-12-29,456882.0,613986.0,1070868.0,3,4883.48,1.070868,1.1761070708564363
2021-12-30,456882.0,630522.0,1087404.0,3,4921.511,1.087404,1.1852662213007388
2021-12-31,456882.0,626947.0,1083829.0,3,4940.373,1.083829,1.1898088285337964
2022-01-04,456882.0,636150.0,1093032.0,3,4917.765,1.093032,1.1843640578665835
2022-01-05,456882.0,628893.0,1085775.0,3,4868.12,1.085775,1.1724078636090727
2022-01-06,456882.0,623686.0,1080568.0,3,4818.232,1.080568,1.1603931467369066
2022-01-07,456882.0,633080.0,1089962.0,3,4822.369,1.089962,1.161389476188882
2022-01-10,456882.0,642850.0,1099732.0,3,4844.045,1.099732,1.1666097897496799
2022-01-11,456882.0,656581.0,1113463.0,3,4797.774,1.113463,1.1554661687508023
2022-01-12,456882.0,657101.0,1113983.0,3,4845.579,1.113983,1.1669792288068057
2022-01-13,456882.0,653447.0,1110329.0,3,4765.919,1.110329,1.1477944078872107
2022-01-14,456882.0,637702.0,1094584.0,3,4726.732,1.094584,1.1383568535641355
2022-01-17,456882.0,634610.0,1091492.0,3,4767.276,1.091492,1.1481212193608221
2022-01-18,456882.0,643178.0,1100060.0,3,4813.347,1.10006,1.1592166735986662
2022-01-19,456882.0,642064.0,1098946.0,3,4780.378,1.098946,1.151276623876119
2022-01-20,456882.0,656335.0,1113217.0,3,4823.509,1.113217,1.1616640267267724
2022-01-21,456882.0,654358.0,1111240.0,3,4779.314,1.11124,1.1510203767074214
2022-01-24,456882.0,649765.0,1106647.0,3,4786.738,1.106647,1.1528083268769804
2022-01-25,456882.0,630325.0,1087207.0,3,4678.451,1.087207,1.1267291566168727
2022-01-26,556548.0,530002.0,1086550.0,3,4712.311,1.08655,1.1348837892598238
2022-01-27,648078.0,423505.0,1071583.0,2,4619.877,1.071583,1.112622557313027
2022-01-28,648078.0,405928.0,1054006.0,2,4563.772,1.054006,1.099110576674138
2022-02-07,648078.0,421867.0,1069945.0,2,4634.09,1.069945,1.116045528185864
2022-02-08,648078.0,437875.0,1085953.0,2,4608.773,1.085953,1.1099483387404536
2022-02-09,648078.0,454012.0,1102090.0,2,4652.061,1.10209,1.120373552498518
2022-02-10,648078.0,470116.0,1118194.0,2,4639.863,1.118194,1.1174358617430926
2022-02-11,648078.0,466537.0,1114615.0,2,4601.395,1.114615,1.1081714669259324
2022-02-14,648078.0,454505.0,1102583.0,2,4551.688,1.102583,1.0962003409725014
2022-02-15,648078.0,453979.0,1102057.0,2,4600.103,1.102057,1.1078603096496566
2022-02-16,648078.0,455063.0,1103141.0,2,4617.989,1.103141,1.1121678630888716
2022-02-17,648078.0,458881.0,1106959.0,2,4629.165,1.106959,1.114859421695417
2022-02-18,648078.0,469542.0,1117620.0,2,4651.236,1.11762,1.1201748646092555
2022-02-21,648078.0,465429.0,1113507.0,2,4634.314,1.113507,1.1160994749582214
2022-02-22,648078.0,472297.0,1120375.0,2,4574.153,1.120375,1.1016106724055756
2022-02-23,648078.0,474626.0,1122704.0,2,4623.047,1.122704,1.113386000475406
2022-02-24,648078.0,476200.0,1124278.0,2,4529.319,1.124278,1.0908131295847232
2022-02-25,648078.0,471298.0,1119376.0,2,4573.425,1.119376,1.1014353453954142
2022-02-28,648078.0,472637.0,1120715.0,2,4581.646,1.120715,1.103415240107691
2022-03-01,648078.0,462077.0,1110155.0,2,4619.686,1.110155,1.11257655805624
2022-03-02,648078.0,468836.0,1116914.0,2,4578.601,1.116914,1.1026819011709579
2022-03-03,648078.0,478943.0,1127021.0,2,4551.628,1.127021,1.0961858909441913
2022-03-04,746581.0,382596.0,1129177.0,2,4496.43,1.129177,1.082892346566589
2022-03-07,795709.0,348700.0,1144409.0,2,4352.778,1.144409,1.048296088786754
2022-03-08,819169.0,301518.0,1120687.0,2,4265.391,1.120687,1.0272503450546342
2022-03-09,1095566.0,12654.0,1108220.0,1,4226.346,1.10822,1.0178469891318929
2022-03-10,1101803.0,6237.0,1108040.0,1,4292.837,1.10804,1.0338602696712451
2022-03-11,1104519.0,3395.0,1107914.0,1,4306.522,1.107914,1.037156080294954
2022-03-14,907696.0,199908.0,1107604.0,1,4174.758,1.107604,1.005422854790943
2022-03-15,692186.0,398894.0,1091080.0,2,3983.812,1.09108,0.9594366030295447
2022-03-16,692186.0,421200.0,1113386.0,2,4156.081,1.113386,1.0009248018118408
2022-03-17,692186.0,433141.0,1125327.0,2,4237.696,1.125327,1.020580452820537
2022-03-18,692186.0,444054.0,1136240.0,2,4265.902,1.13624,1.0273734111290747
2022-03-21,692186.0,445508.0,1137694.0,2,4258.746,1.137694,1.0256500044193004
2022-03-22,692186.0,449847.0,1142033.0,2,4255.295,1.142033,1.0248188869576693
2022-03-23,692186.0,450453.0,1142639.0,2,4276.517,1.142639,1.0299298619709212
2022-03-24,692186.0,451162.0,1143348.0,2,4251.306,1.143348,1.0238582009088586
2022-03-25,692186.0,439696.0,1131882.0,2,4174.574,1.131882,1.0053785413707923
2022-03-28,692186.0,449600.0,1141786.0,2,4148.466,1.141786,0.999090852385495
2022-03-29,692186.0,445161.0,1137347.0,2,4134.144,1.137347,0.9956416306278947
2022-03-30,692186.0,445144.0,1137330.0,2,4254.099,1.13733,1.0245308497266898
2022-03-31,692186.0,440035.0,1132221.0,2,4222.597,1.132221,1.0169441031963222
2022-04-01,692186.0,441130.0,1133316.0,2,4276.158,1.133316,1.0298434026348664
2022-04-06,692186.0,437372.0,1129558.0,2,4263.841,1.129558,1.0268770526566258
2022-04-07,692186.0,422048.0,1114234.0,2,4209.1,1.114234,1.0136935693279847
2022-04-08,692186.0,416044.0,1108230.0,2,4230.767,1.10823,1.0189117153845357
2022-04-11,692186.0,394352.0,1086538.0,2,4100.07,1.086538,0.9874354595506377
2022-04-12,692186.0,410582.0,1102768.0,2,4179.973,1.102768,1.0066788030848883
2022-04-13,692186.0,419591.0,1111777.0,2,4139.737,1.111777,0.9969886141001931
2022-04-14,692186.0,426037.0,1118223.0,2,4191.568,1.118223,1.0094712710557987
2022-04-15,692186.0,423741.0,1115927.0,2,4188.747,1.115927,1.0087918788914227
2022-04-18,692186.0,406991.0,1099177.0,2,4166.384,1.099177,1.0034061125064755
2022-04-19,692186.0,412278.0,1104464.0,2,4134.902,1.104464,0.9958241826522112
2022-04-20,692186.0,396056.0,1088242.0,2,4070.789,1.088242,0.980383604901546
2022-04-21,692186.0,380457.0,1072643.0,2,3995.83,1.072643,0.9623309437000405
2022-04-22,692186.0,384451.0,1076637.0,2,4013.25,1.076637,0.9665262685860478
2022-04-25,661376.0,385975.0,1047351.0,2,3814.913,1.047351,0.9187600141706611
2022-04-26,623338.0,399035.0,1022373.0,2,3784.12,1.022373,0.9113440188081569
2022-04-27,623338.0,429494.0,1052832.0,2,3895.536,1.052832,0.9381767580446319
2022-04-28,623338.0,425296.0,1048634.0,2,3921.107,1.048634,0.9443351192765546
2022-04-29,623338.0,452867.0,1076205.0,2,4016.241,1.076205,0.9672466024973021
2022-05-05,623338.0,454571.0,1077909.0,2,4010.21,1.077909,0.9657941338183406
2022-05-06,623338.0,438545.0,1061883.0,2,3908.815,1.061883,0.941374790143443
2022-05-09,623338.0,438080.0,1061418.0,2,3877.436,1.061418,0.9338176661711111
2022-05-10,623338.0,440965.0,1064303.0,2,3919.868,1.064303,0.9440367261919527
2022-05-11,623338.0,453250.0,1076588.0,2,3976.423,1.076588,0.9576570820431665
2022-05-12,623338.0,443850.0,1067188.0,2,3958.74,1.067188,0.9533984178664003
2022-05-13,623338.0,441121.0,1064459.0,2,3988.6,1.064459,0.9605897152886839
2022-05-16,623338.0,444973.0,1068311.0,2,3956.538,1.068311,0.9528681018274229
2022-05-17,623338.0,450344.0,1073682.0,2,4005.893,1.073682,0.964754454281435
2022-05-18,623338.0,449089.0,1072427.0,2,3991.907,1.072427,0.9613861526823708
2022-05-19,623338.0,443327.0,1066665.0,2,3999.598,1.066665,0.9632384054779094
2022-05-20,666468.0,431623.0,1098091.0,2,4077.6,1.098091,0.9820239239485377
2022-05-23,666468.0,427558.0,1094026.0,2,4053.982,1.094026,0.9763359111381059
2022-05-24,666468.0,407516.0,1073984.0,2,3959.154,1.073984,0.9534981230617394
2022-05-25,666468.0,412560.0,1079028.0,2,3983.178,1.079028,0.959283914397069
2022-05-26,666468.0,425288.0,1091756.0,2,3993.045,1.091756,0.9616602215526507
2022-05-27,666468.0,423255.0,1089723.0,2,4001.299,1.089723,0.9636480637804983
2022-05-30,666468.0,435123.0,1101591.0,2,4029.018,1.101591,0.9703237360259195
2022-05-31,717828.0,402942.0,1120770.0,2,4091.518,1.12077,0.9853758488488505
2022-06-01,717828.0,398419.0,1116247.0,2,4083.177,1.116247,0.9833670540799535
2022-06-02,717828.0,397867.0,1115695.0,2,4089.568,1.115695,0.9849062229287752
2022-06-06,717828.0,410206.0,1128034.0,2,4166.085,1.128034,1.0033341031987306
2022-06-07,717828.0,408487.0,1126315.0,2,4179.129,1.126315,1.0064755393533276
2022-06-08,717828.0,413292.0,1131120.0,2,4219.812,1.13112,1.0162733810489324
2022-06-09,717828.0,404779.0,1122607.0,2,4175.675,1.122607,1.005643699390281
2022-06-10,717828.0,404256.0,1122084.0,2,4238.994,1.122084,1.0208930550996438
2022-06-13,717828.0,394839.0,1112667.0,2,4189.353,1.112667,1.008937824177354
2022-06-14,717828.0,389506.0,1107334.0,2,4222.311,1.107334,1.0168752247280444
2022-06-15,717828.0,395321.0,1113149.0,2,4278.218,1.113149,1.0303395202735102
2022-06-16,717828.0,396230.0,1114058.0,2,4250.061,1.114058,1.0235583628214258
2022-06-17,717828.0,393954.0,1111782.0,2,4309.044,1.111782,1.0377634631515849
2022-06-20,717828.0,388710.0,1106538.0,2,4330.433,1.106538,1.0429146574102997
2022-06-21,701236.0,402187.0,1103423.0,2,4325.566,1.103423,1.0417425192805523
2022-06-22,701236.0,391029.0,1092265.0,2,4270.623,1.092265,1.0285103875232675
2022-06-23,701236.0,391194.0,1092430.0,2,4343.878,1.09243,1.0461526679207684
2022-06-24,701236.0,388333.0,1089569.0,2,4394.772,1.089569,1.0584096636009326
2022-06-27,701236.0,396070.0,1097306.0,2,4444.264,1.097306,1.0703290102862526
2022-06-28,701236.0,400908.0,1102144.0,2,4490.517,1.102144,1.081468296276637
2022-06-29,701236.0,399199.0,1100435.0,2,4421.357,1.100435,1.0648122303112946
2022-06-30,701236.0,398999.0,1100235.0,2,4485.011,1.100235,1.0801422653453883
2022-07-01,701236.0,399034.0,1100270.0,2,4466.718,1.10027,1.07573669254747
2022-07-04,701236.0,401614.0,1102850.0,2,4496.03,1.10285,1.0827960130445222
2022-07-05,701236.0,411187.0,1112423.0,2,4489.538,1.112423,1.0812325199813786
2022-07-06,701236.0,394672.0,1095908.0,2,4423.97,1.095908,1.0654415290441956
2022-07-07,701236.0,393117.0,1094353.0,2,4443.474,1.094353,1.0701387515801708
2022-07-08,701236.0,396008.0,1097244.0,2,4428.781,1.097244,1.0666001804808536
2022-07-11,701236.0,380972.0,1082208.0,2,4354.617,1.082208,1.048738982154456
2022-07-12,701236.0,379225.0,1080461.0,2,4313.618,1.080461,1.0388650369764183
2022-07-13,684118.0,391597.0,1075715.0,2,4321.462,1.075715,1.0407541373441476
2022-07-14,684118.0,392405.0,1076523.0,2,4322.074,1.076523,1.0409015276329094
2022-07-15,684118.0,386339.0,1070457.0,2,4248.527,1.070457,1.0231889237643
2022-07-18,684118.0,398463.0,1082581.0,2,4292.586,1.082581,1.0337998203861483
2022-07-19,684118.0,399093.0,1083211.0,2,4269.34,1.083211,1.0282013977512385
2022-07-20,684118.0,397211.0,1081329.0,2,4283.803,1.081329,1.0316845770753673
2022-07-21,684118.0,391060.0,1075178.0,2,4236.058,1.075178,1.0201859670476738
2022-07-22,684118.0,391201.0,1075319.0,2,4238.234,1.075319,1.020710021407717
2022-07-25,684118.0,393862.0,1077980.0,2,4212.644,1.07798,1.014547084333496
2022-07-26,684118.0,396241.0,1080359.0,2,4245.976,1.080359,1.022574556727319
2022-07-27,684118.0,392283.0,1076401.0,2,4225.036,1.076401,1.0175314968471243
2022-07-28,684118.0,395106.0,1079224.0,2,4225.673,1.079224,1.0176849079810155
2022-07-29,684118.0,394641.0,1078759.0,2,4170.102,1.078759,1.0043015325940858
2022-08-01,684118.0,398078.0,1082196.0,2,4188.678,1.082196,1.008775261358866
2022-08-02,867297.0,200550.0,1067847.0,1,4107.024,1.067847,0.9891102178317686
2022-08-03,867297.0,196350.0,1063647.0,1,4066.975,1.063647,0.9794650647686394
2022-08-04,867297.0,197190.0,1064487.0,1,4101.537,1.064487,0.9877887627428178
2022-08-05,867297.0,204750.0,1072047.0,1,4156.911,1.072047,1.0011246938701295
2022-08-08,867297.0,205380.0,1072677.0,1,4148.075,1.072677,0.9989966863676747
2022-08-09,867297.0,207480.0,1074777.0,1,4156.291,1.074777,1.000975376910926
2022-08-10,867297.0,216720.0,1084017.0,1,4109.737,1.084017,0.9897635999451863
2022-08-11,867297.0,217770.0,1085067.0,1,4193.543,1.085067,1.009946917821003
2022-08-12,867297.0,220290.0,1087587.0,1,4191.152,1.087587,1.0093710841928492
2022-08-15,867297.0,224490.0,1091787.0,1,4185.679,1.091787,1.0080530007771706
2022-08-16,867297.0,222180.0,1089477.0,1,4177.837,1.089477,1.006164382077052
2022-08-17,867297.0,222810.0,1090107.0,1,4216.959,1.090107,1.0155862822027912
2022-08-18,867297.0,220500.0,1087797.0,1,4180.1,1.087797,1.0067093889781447
2022-08-19,867297.0,218610.0,1085907.0,1,4151.074,1.085907,0.9997189469493701
2022-08-22,867297.0,229110.0,1096407.0,1,4181.397,1.096407,1.007021750423446
2022-08-23,867297.0,227220.0,1094517.0,1,4161.082,1.094517,1.0021292116714806
2022-08-24,867297.0,224700.0,1091997.0,1,4082.42,1.091997,0.9831847428894421
2022-08-25,867297.0,237510.0,1104807.0,1,4116.24,1.104807,0.9913297421801865
2022-08-26,867297.0,231420.0,1098717.0,1,4107.546,1.098717,0.9892359330780657
2022-08-29,867297.0,229950.0,1097247.0,1,4089.521,1.097247,0.9848949037399323
2022-08-30,867297.0,220920.0,1088217.0,1,4075.794,1.088217,0.9815889780964062
2022-08-31,867297.0,211890.0,1079187.0,1,4078.84,1.079187,0.9823225578669447
2022-09-01,867297.0,211050.0,1078347.0,1,4043.74,1.078347,0.9738692913055865
2022-09-02,867297.0,211050.0,1078347.0,1,4023.613,1.078347,0.9690220293089924
2022-09-05,867297.0,207270.0,1074567.0,1,4015.426,1.074567,0.9670503229460911
2022-09-06,867297.0,214620.0,1081917.0,1,4052.28,1.081917,0.9759260120017119
2022-09-07,867297.0,236040.0,1103337.0,1,4054.983,1.103337,0.976576985777078
2022-09-08,867297.0,232470.0,1099767.0,1,4037.684,1.099767,0.9724108017814959
2022-09-09,867297.0,244860.0,1112157.0,1,4093.787,1.112157,0.9859223007527742
2022-09-13,867297.0,240450.0,1107747.0,1,4111.115,1.107747,0.9900954689287061
2022-09-14,867297.0,228900.0,1096197.0,1,4065.359,1.096197,0.9790758773394896
2022-09-15,867297.0,220710.0,1088007.0,1,4027.119,1.088007,0.9698663926299076
2022-09-16,867297.0,210840.0,1078137.0,1,3932.683,1.078137,0.9471230114051665
2022-09-19,867297.0,208950.0,1076247.0,1,3928.0,1.076247,0.9459951866955699
2022-09-20,867297.0,212310.0,1079607.0,1,3932.836,1.079607,0.947159858977357
2022-09-21,867297.0,215880.0,1083177.0,1,3903.735,1.083177,0.9401513544131952
2022-09-22,867297.0,209790.0,1077087.0,1,3869.344,1.077087,0.9318688390197004
2022-09-23,867297.0,203070.0,1070367.0,1,3856.021,1.070367,0.9286602102334619
2022-09-26,867297.0,192780.0,1060077.0,1,3836.677,1.060077,0.9240015211063135
2022-09-27,867297.0,195300.0,1062597.0,1,3892.295,1.062597,0.9373962156820859
2022-09-28,867297.0,188160.0,1055457.0,1,3828.71,1.055457,0.9220827981805488
2022-09-29,867297.0,189420.0,1056717.0,1,3827.143,1.056717,0.9217054116078522
2022-09-30,867297.0,193410.0,1060707.0,1,3804.885,1.060707,0.9163449327724476
2022-10-10,867297.0,192150.0,1059447.0,1,3720.937,1.059447,0.8961274164962968
2022-10-11,867297.0,193620.0,1060917.0,1,3727.687,1.060917,0.8977530446811733
2022-10-12,867297.0,200340.0,1067637.0,1,3784.306,1.067637,0.9113888138959179
2022-10-13,867297.0,199920.0,1067217.0,1,3752.673,1.067217,0.9037705181370734
2022-10-14,867297.0,202020.0,1069317.0,1,3842.47,1.069317,0.9253966713396452
2022-10-17,867297.0,199500.0,1066797.0,1,3846.412,1.066797,0.9263460381996131
2022-10-18,867297.0,197820.0,1065117.0,1,3838.267,1.065117,0.9243844468565288
2022-10-19,867297.0,193830.0,1061127.0,1,3776.534,1.061127,0.9095170535621608
2022-10-20,867297.0,193200.0,1060497.0,1,3754.927,1.060497,0.9043133575339197
2022-10-21,867297.0,193830.0,1061127.0,1,3742.893,1.061127,0.9014151635225413
2022-10-24,667317.0,391710.0,1059027.0,2,3633.373,1.059027,0.8750390451806627
2022-10-25,667317.0,390990.0,1058307.0,2,3627.454,1.058307,0.8736135498878799
2022-10-26,667317.0,398760.0,1066077.0,2,3656.903,1.066077,0.8807058646162397
2022-10-27,667317.0,397668.0,1064985.0,2,3631.145,1.064985,0.8745024674627508
2022-10-28,667317.0,380184.0,1047501.0,2,3541.33,1.047501,0.852871979251686
2022-10-31,459985.0,577310.0,1037295.0,3,3508.703,1.037295,0.8450142946905057
2022-11-01,459985.0,614990.0,1074975.0,3,3634.173,1.074975,0.8752317122247961
2022-11-02,459985.0,634996.0,1094981.0,3,3677.805,1.094981,0.8857397728118382
2022-11-03,459985.0,629280.0,1089265.0,3,3647.897,1.089265,0.8785369153669067
2022-11-04,459985.0,659432.0,1119417.0,3,3767.175,1.119417,0.9072630899796038
2022-11-07,459985.0,665156.0,1125141.0,3,3775.297,1.125141,0.9092191421451693
2022-11-08,459985.0,655458.0,1115443.0,3,3749.325,1.115443,0.9029642065573746
2022-11-09,459985.0,651420.0,1111405.0,3,3714.27,1.111405,0.8945217775172492
2022-11-10,696705.0,422154.0,1118859.0,2,3685.689,1.118859,0.887638506531774
2022-11-11,696705.0,443838.0,1140543.0,2,3788.439,1.140543,0.9123841800126726
2022-11-14,696705.0,437352.0,1134057.0,2,3794.017,1.134057,0.9137275509778936
2022-11-15,696705.0,443280.0,1139985.0,2,3865.973,1.139985,0.9310569882624828
2022-11-16,696705.0,441384.0,1138089.0,2,3834.39,1.138089,0.9234507341938967
2022-11-17,696705.0,435816.0,1132521.0,2,3818.664,1.132521,0.9196633817738422
2022-11-18,696705.0,435426.0,1132131.0,2,3801.569,1.132131,0.9155463278745141
2022-11-21,696705.0,425970.0,1122675.0,2,3769.127,1.122675,0.9077331975672895
2022-11-22,696705.0,426000.0,1122705.0,2,3769.573,1.122705,0.9078406094443939
2022-11-23,696705.0,425550.0,1122255.0,2,3773.529,1.122255,0.9087933479776342
2022-11-24,696705.0,421110.0,1117815.0,2,3756.808,1.117815,0.9047663659214386
2022-11-25,696705.0,422244.0,1118949.0,2,3775.776,1.118949,0.9093345015378442
2022-11-28,696705.0,419712.0,1116417.0,2,3733.242,1.116417,0.8990908764688755
2022-11-29,696705.0,446778.0,1143483.0,2,3848.422,1.143483,0.9268301141479987
2022-11-30,696705.0,446652.0,1143357.0,2,3853.037,1.143357,0.9279415621588438
2022-12-01,931173.0,228270.0,1159443.0,1,3894.769,1.159443,0.9379920385160687
2022-12-02,931173.0,224910.0,1156083.0,1,3870.948,1.156083,0.9322551364431881
2022-12-05,931173.0,245910.0,1177083.0,1,3946.876,1.177083,0.9505411656019003
2022-12-06,931173.0,250320.0,1181493.0,1,3968.198,1.181493,0.9556762239956688
2022-12-07,931173.0,244650.0,1175823.0,1,3958.441,1.175823,0.9533264085586554
2022-12-08,931173.0,245490.0,1176663.0,1,3959.18,1.176663,0.9535043847406738
2022-12-09,931173.0,258300.0,1189473.0,1,3998.244,1.189473,0.9629123165057134
2022-12-12,931173.0,247800.0,1178973.0,1,3953.443,1.178973,0.9521227212004313
2022-12-13,931173.0,247590.0,1178763.0,1,3945.681,1.178763,0.9502533692047258
2022-12-14,931173.0,250740.0,1181913.0,1,3954.886,1.181913,0.9524702443812871
2022-12-15,931173.0,245490.0,1176663.0,1,3951.989,1.176663,0.9517725488477187
2022-12-16,931173.0,246120.0,1177293.0,1,3954.227,1.177293,0.9523115349036821
2022-12-19,931173.0,238560.0,1169733.0,1,3893.221,1.169733,0.9376192277856704
2022-12-20,931173.0,233520.0,1164693.0,1,3829.017,1.164693,0.922156734158735
2022-12-21,931173.0,229950.0,1161123.0,1,3830.538,1.161123,0.9225230423763938
2022-12-22,931173.0,222390.0,1153563.0,1,3836.028,1.153563,0.9238452199667601
2022-12-23,931173.0,221340.0,1152513.0,1,3828.219,1.152513,0.9219645487822118
2022-12-26,931173.0,227220.0,1158393.0,1,3843.489,1.158393,0.9256420809871103
2022-12-27,931173.0,239400.0,1170573.0,1,3887.854,1.170573,0.9363266727533397
2022-12-28,931173.0,235410.0,1166583.0,1,3871.264,1.166583,0.932331239925621
2022-12-29,931173.0,233730.0,1164903.0,1,3856.701,1.164903,0.9288239772209754
2022-12-30,931173.0,233520.0,1164693.0,1,3871.634,1.164693,0.9324203484335326
2023-01-03,931173.0,233520.0,1164693.0,1,3887.899,1.164693,0.9363375102745722
2023-01-04,931173.0,228480.0,1159653.0,1,3892.948,1.159653,0.9375534801568598
